"database","key","phylum","class","order","family","genus","species","species_reported","species_underscored","taxo_level","realm","lat_dec","long_dec","location_description","country_collection","subcontinent","body_mass_gram","sex","life_stage","sample_size","number_of_specimens","estimate_error_type","cell_length","cell_length_error","cell_width","cell_width_error","cell_area","cell_area_error","cell_volume","cell_volume_error","mcv","mcv_error","nucleus_length","nucleus_length_error","nucleus_width","nucleus_width_error","nucleus_area","nucleus_area_error","nucleus_volume","nucleus_volume_error","notes"
"Gregory_2024","pdf_not_found_Wintrobe_1933","Chordata","Actinopteri","Perciformes","Cottidae","Myoxocephalus","Myoxocephalus octodecemspinosus","Myoxocephalus octodecemspinosus","Myoxocephalus_octodecemspinosus","Species","marine-brackish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,8.9,NA,81.08,NA,481.1014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wintrobe, M.M. (1933). Variations in the size and hemoglobin content of erythrocytes in the blood of various vertebrates. Folia Haematologica 51: 32-49."
"Gregory_2024","pdf_not_found_Wintrobe_1933","Chordata","Actinopteri","Perciformes","Cottidae","Myoxocephalus","Myoxocephalus scorpius","Myoxocephalus scorpius","Myoxocephalus_scorpius","Species","marine-brackish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,NA,9.5,NA,92.52,NA,585.9594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wintrobe, M.M. (1933). Variations in the size and hemoglobin content of erythrocytes in the blood of various vertebrates. Folia Haematologica 51: 32-49."
"Gregory_2024","pdf_not_found_Gulliver_1875","Chordata","Actinopteri","Perciformes","Cottidae","Myoxocephalus","Myoxocephalus scorpius","Myoxocephalus scorpius","Myoxocephalus_scorpius","Species","marine-brackish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,NA,8.8,NA,87.36,NA,514.9531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gulliver, G. (1875). Observations on the sizes and shapes of the red corpuscles of the blood of vertebrates, with drawings of them to a uniform scale, and extended and revised tables of measurements. Proceedings of the Zoological Society of London 1875: 474-495."
"felix","16_fpl","Chordata","Actinopteri","Holocentriformes","Holocentridae","Myripristis","Myripristis jacobus","Myripristis jacobus","Myripristis_jacobus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,10,NA,7.5,NA,58.9049,NA,294.5243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Holocentriformes","Holocentridae","Myripristis","Myripristis jacobus","Myripristis jacobus","Myripristis_jacobus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,10,NA,7.5,NA,58.9049,NA,294.5243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Holocentriformes","Holocentridae","Myripristis","Myripristis jacobus","Myripristis jacobus","Myripristis_jacobus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,10,NA,8,NA,62.8319,NA,335.1032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Holocentriformes","Holocentridae","Myripristis","Myripristis jacobus","Myripristis jacobus","Myripristis_jacobus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,10,NA,7,NA,54.9779,NA,256.5634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Holocentriformes","Holocentridae","Myripristis","Myripristis jacobus","Myripristis jacobus","Myripristis_jacobus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,10,NA,7.5,NA,58.9049,NA,294.5243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Holocentriformes","Holocentridae","Myripristis","Myripristis jacobus","Myripristis jacobus","Myripristis_jacobus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,10,NA,7,NA,54.9779,NA,256.5634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Holocentriformes","Holocentridae","Myripristis","Myripristis jacobus","Myripristis jacobus","Myripristis_jacobus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,10,NA,7.5,NA,58.9049,NA,294.5243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Holocentriformes","Holocentridae","Myripristis","Myripristis jacobus","Myripristis jacobus","Myripristis_jacobus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,9.5,NA,7.5,NA,55.9596,NA,279.7981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Holocentriformes","Holocentridae","Myripristis","Myripristis jacobus","Myripristis jacobus","Myripristis_jacobus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,10,NA,7.5,NA,58.9049,NA,294.5243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Holocentriformes","Holocentridae","Myripristis","Myripristis jacobus","Myripristis jacobus","Myripristis_jacobus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,10,NA,7,NA,54.9779,NA,256.5634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"systematic_search_english","rayyan-33186084","Chordata","Actinopteri","Siluriformes","Bagridae","Mystus","Mystus vittatus","Mystus vittatus","Mystus_vittatus","Species","freshwater-brackish",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"SE",NA,NA,NA,NA,NA,NA,NA,NA,100.19,0.49,NA,NA,NA,NA,NA,NA,NA,NA,"Table 2"
"Gregory_2024","pdf_not_found_Wintrobe_1933","Chordata","Cyclostomata","Myxiniformes","Myxinidae","Myxine","Myxine glutinosa","Myxine glutinosa","Myxine_glutinosa","Species","marine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2,NA,18,NA,370.39,NA,4444.7253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wintrobe, M.M. (1933). Variations in the size and hemoglobin content of erythrocytes in the blood of various vertebrates. Folia Haematologica 51: 32-49."
"systematic_search_english","rayyan-33185817","Chordata","Actinopteri","Cypriniformes","Catostomidae","Myxocyprinus","Myxocyprinus asiaticus","Myxocyprinus asiaticus","Myxocyprinus_asiaticus","Species","freshwater",30.6014,114.2661,"Bird and Flower Market at the Port of Wuhan","China","East Asia",NA,NA,NA,NA,"40","SD",NA,NA,NA,NA,110.5,7.22,695.18,52.84,NA,NA,NA,NA,NA,NA,19.13,1.02,46.34,3.93,"Table 1"
"Gregory_2024","9_gregory","Chordata","Actinopteri","Mugiliformes","Mugilidae","Myxus","Myxus elongatus","Myxus elongatus","Myxus_elongatus","Species","freshwater-brackish-marine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.91,NA,NA,NA,"Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706."
"Gregory_2024","9_gregory","Chordata","Chondrichthyes","Orectolobiformes","Ginglymostomatidae","Nebrius","Nebrius ferrugineus","Nebrius ferrugineus","Nebrius_ferrugineus","Species","marine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.46,NA,NA,NA,"Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706."
"Gregory_2024","17_gregory","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Negaprion","Negaprion brevirostris","Negaprion brevirostris","Negaprion_brevirostris","Species","marine-brackish",27.3332,-82.5773,"Cape Haze Marine Laboratory","United States of America","North America",104326,"female",NA,NA,NA,NA,15.5,NA,12,NA,146.0841,NA,1168.6725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Elasmobranch blood cells. Copeia 1966: 348-351"
"Gregory_2024","17_gregory","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Negaprion","Negaprion brevirostris","Negaprion brevirostris","Negaprion_brevirostris","Species","marine-brackish",27.3332,-82.5773,"Cape Haze Marine Laboratory","United States of America","North America",131995,"female",NA,NA,NA,NA,15.1,NA,13.5,NA,160.1034,NA,1440.9307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Elasmobranch blood cells. Copeia 1966: 348-351"
"Gregory_2024","9_gregory","Chordata","Actinopteri","Clupeiformes","Clupeidae","Nematalosa","Nematalosa come","Nematalosa come","Nematalosa_come","Species","marine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.85,NA,NA,NA,"Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706."
"Gregory_2024","9_gregory","Chordata","Actinopteri","Zeiformes","Oreosomatidae","Neocyttus","Neocyttus rhomboidalis","Neocyttus rhomboidalis","Neocyttus_rhomboidalis","Species","marine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.68,NA,NA,NA,"Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706."
"Gregory_2024","9_gregory","Chordata","Actinopteri","Gobiiformes","Gobiidae","Neogobius","Neogobius melanostomus","Neogobius melanostomus","Neogobius_melanostomus","Species","freshwater-brackish-marine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.87,NA,NA,NA,"Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706."
"Gregory_2024","9_gregory","Chordata","Actinopteri","Myctophiformes","Neoscopelidae","Neoscopelus","Neoscopelus macrolepidotus","Neoscopelus macrolepidotus","Neoscopelus_macrolepidotus","Species","marine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.93,NA,NA,NA,"Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706."
"systematic_search_english","rayyan-33186891","Chordata","Actinopteri","Cypriniformes","Cobitidae","Niwaella","Niwaella delicata","Niwaella delicata","Niwaella_delicata","Species","freshwater",35.4769,37.3189,"Kiso R. (Gifu)","Syria","Middle East",NA,NA,NA,NA,"5","SD",12.27,0.31,8.03,0.23,77.3,2.4,414.2612,NA,NA,NA,5.7,0.11,3.09,0.07,13.9,0.3,28.4964,NA,"Table 1 and Table 2"
"systematic_search_english","rayyan-33185781","Chordata","Actinopteri","Labriformes","Labridae","Notolabrus","Notolabrus tetricus","Notolabrus tetricus","Notolabrus_tetricus","Species","marine",NA,NA,"Australian coast between southern Victoria and central Queensland and the and on the northern coast of the Northern Territory",NA,NA,NA,NA,NA,"11",NA,"SD",NA,NA,NA,NA,NA,NA,NA,NA,183.3,44.4,NA,NA,NA,NA,NA,NA,19.96,3,"Table 1"
"systematic_search_english","rayyan-33184974","Chordata","Actinopteri","Osteoglossiformes","Notopteridae","Notopterus","Notopterus notopterus","Notopterus notopterus","Notopterus_notopterus","Species","freshwater-brackish",NA,NA,NA,NA,NA,NA,"female","adult","30",NA,"SE",9.74,0.22,7.8,0.27,61.31,3.27,310.275,NA,NA,NA,6.81,0.23,4.23,0.26,23.89,2.46,63.8009,NA,"Table 1"
"systematic_search_english","rayyan-33184974","Chordata","Actinopteri","Osteoglossiformes","Notopteridae","Notopterus","Notopterus notopterus","Notopterus notopterus","Notopterus_notopterus","Species","freshwater-brackish",NA,NA,NA,NA,NA,NA,"male","adult","30",NA,"SE",9.73,0.12,7.73,0.19,59.61,1.47,304.4181,NA,NA,NA,6.48,0.14,4.27,0.16,21.86,0.97,61.8628,NA,"Table 1"
"Gregory_2024","9_gregory","Chordata","Actinopteri","Labriformes","Labridae","Novaculichthys","Novaculichthys taeniourus","Novaculichthys taeniourus","Novaculichthys_taeniourus","Species","marine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.48,NA,NA,NA,"Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706."
"felix","16_fpl","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Ocyurus","Ocyurus chrysurus","Ocyurus chrysurus","Ocyurus_chrysurus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,10.5,NA,6,NA,49.4801,NA,197.9203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Ocyurus","Ocyurus chrysurus","Ocyurus chrysurus","Ocyurus_chrysurus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,9.5,NA,6.5,NA,48.4983,NA,210.1595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Ocyurus","Ocyurus chrysurus","Ocyurus chrysurus","Ocyurus_chrysurus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,9.5,NA,6.5,NA,48.4983,NA,210.1595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Ocyurus","Ocyurus chrysurus","Ocyurus chrysurus","Ocyurus_chrysurus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,9.5,NA,7.5,NA,55.9596,NA,279.7981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Ocyurus","Ocyurus chrysurus","Ocyurus chrysurus","Ocyurus_chrysurus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,9,NA,7.5,NA,53.0144,NA,265.0719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Ocyurus","Ocyurus chrysurus","Ocyurus chrysurus","Ocyurus_chrysurus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,9,NA,6.5,NA,45.9458,NA,199.0984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Ocyurus","Ocyurus chrysurus","Ocyurus chrysurus","Ocyurus_chrysurus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,10,NA,7.5,NA,58.9049,NA,294.5243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Ocyurus","Ocyurus chrysurus","Ocyurus chrysurus","Ocyurus_chrysurus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,10.6,NA,8.3,NA,69.0993,NA,382.3496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Ocyurus","Ocyurus chrysurus","Ocyurus chrysurus","Ocyurus_chrysurus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,9.5,NA,6,NA,44.7677,NA,179.0708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Ocyurus","Ocyurus chrysurus","Ocyurus chrysurus","Ocyurus_chrysurus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,9.5,NA,7.5,NA,55.9596,NA,279.7981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Lophiiformes","Ogcocephalidae","Ogcocephalus","Ogcocephalus vespertilio","Ogcocephalus vespertil","Ogcocephalus_vespertilio","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,10,NA,10,NA,78.5398,NA,523.5988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Lophiiformes","Ogcocephalidae","Ogcocephalus","Ogcocephalus vespertilio","Ogcocephalus vespertil","Ogcocephalus_vespertilio","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,11,NA,10,NA,86.3938,NA,575.9587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Carangiformes","Carangidae","Oligoplites","Oligoplites saurus","Oligoplites saurus","Oligoplites_saurus","Species","marine-brackish",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,9,NA,5,NA,35.3429,NA,117.8097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Carangiformes","Carangidae","Oligoplites","Oligoplites saurus","Oligoplites saurus","Oligoplites_saurus","Species","marine-brackish",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,9.5,NA,6,NA,44.7677,NA,179.0708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Carangiformes","Carangidae","Oligoplites","Oligoplites saurus","Oligoplites saurus","Oligoplites_saurus","Species","marine-brackish",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,9.5,NA,5.5,NA,41.0371,NA,150.4692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
